accident_index,accident_severity
201501CW10784,3
201501CW10785,3
201501CW10786,3
201501CW10787,3
201501CW10788,3
201501CW10789,3
201501CW10790,3
201501CW10791,3
201501CW10792,3
201501CW10793,3
201501CW10794,3
201501CW10795,3
201501CW10796,3
201501CW10797,3
201501CW10798,3
201501CW10799,3
201501CW10802,3
201501CW10803,3
201501CW10804,2
201501CW10806,2
201501CW10808,3
201501CW10810,3
201501CW10812,2
201501CW10813,3
201501CW10814,3
201501CW10815,3
201501CW10816,2
201501CW10817,3
201501CW10818,3
201501CW10819,3
201501CW10821,2
201501CW10822,3
201501CW10823,3
201501CW10825,3
201501CW10826,3
201501CW10827,3
201501CW10829,3
201501CW10830,2
201501CW10831,3
201501CW10832,3
201501CW10833,3
201501CW10834,3
201501CW10835,3
201501CW10836,3
201501CW10837,3
201501CW10840,3
201501CW10841,3
201501CW10843,3
201501CW10844,3
201501CW10847,3
201501CW10848,2
201501CW10849,3
201501CW10850,3
201501CW10851,3
201501CW10852,3
201501CW10853,3
201501CW10854,2
201501CW10855,3
201501CW10856,3
201501CW10857,3
201501CW10860,3
201501CW10861,3
201501CW10862,3
201501CW10863,3
201501CW10865,3
201501CW10866,3
201501CW10867,3
201501CW10870,2
201501CW10871,3
201501CW10872,3
201501CW10873,2
201501CW10875,3
201501CW10878,3
201501CW10879,3
201501CW10880,3
201501CW10881,2
201501CW10883,3
201501CW10884,3
201501CW10885,3
201501CW10886,3
201501CW10888,3
201501CW10889,3
201501CW10892,3
201501CW10893,3
201501CW10894,3
201501CW10897,3
201501CW10898,3
201501CW10899,3
201501CW10900,3
201501CW10901,3
201501CW10904,3
201501CW10906,3
201501CW10907,3
201501CW10909,2
201501CW10910,2
201501CW10913,3
201501CW10916,3
201501CW10917,3
201501CW10918,3
201501CW10919,3
201501CW10920,3
201501CW10921,3
201501CW10922,3
201501CW10923,3
201501CW10924,3
201501CW10925,3
201501CW10927,3
201501CW10928,3
201501CW10929,3
201501CW10930,3
201501CW10931,3
201501CW10932,3
201501CW10933,3
201501CW10934,3
201501CW10935,3
201501CW10936,3
201501CW10937,3
201501CW10938,3
201501CW10939,3
201501CW10941,3
201501CW10942,3
201501CW10943,3
201501CW10944,3
201501CW10945,2
201501CW10946,3
201501CW10947,3
201501CW10948,3
201501CW10949,3
201501CW10952,3
201501CW10954,3
201501CW10955,3
201501CW10956,3
201501CW10957,3
201501CW10959,3
201501CW10960,3
201501CW10961,3
201501CW10962,3
201501CW10963,3
201501CW10964,3
201501CW10965,3
201501CW10966,3
201501CW10967,3
201501CW10968,3
201501CW10969,3
201501CW10970,3
201501CW10971,3
201501CW10972,2
201501CW10973,3
201501CW10974,3
201501CW10975,3
201501CW10977,3
201501CW10978,3
201501CW10979,2
201501CW10980,3
201501CW10981,3
201501CW10982,3
201501CW10983,3
201501CW10985,3
201501CW10986,3
201501CW10987,3
201501CW10988,3
201501CW10989,3
201501CW10990,3
201501CW10991,3
201501CW10992,3
201501CW10994,3
201501CW10995,3
201501CW10996,3
201501CW10997,3
201501CW10998,3
201501CW11001,2
201501CW11002,3
201501CW11003,3
201501CW11004,3
201501CW11006,3
201501CW11007,3
201501CW11008,3
201501CW11009,3
201501CW11010,3
201501CW11011,3
201501CW11012,3
201501CW11013,3
201501CW11015,3
201501CW11016,3
201501CW11017,3
201501CW11018,3
201501CW11019,2
201501CW11021,3
201501CW11022,3
201501CW11023,3
201501CW11024,3
201501CW11025,3
201501CW11026,3
201501CW11027,3
201501CW11028,3
201501CW11030,3
201501CW11031,3
201501CW11032,3
201501CW11033,3
201501CW11034,3
201501CW11036,3
201501CW11037,3
201501CW11040,3
201501CW11041,3
201501CW11042,3
201501CW11044,3
201501CW11045,3
201501CW11048,3
201501CW11049,3
201501CW11050,3
201501CW11051,2
201501CW11052,3
201501CW11053,3
201501CW11054,3
201501CW11055,3
201501CW11056,3
201501CW11058,3
201501CW11059,3
201501CW11061,2
201501CW11062,3
201501CW11063,3
201501CW11064,3
201501CW11065,3
201501CW11066,3
201501CW11067,3
201501CW11068,3
201501CW11069,2
201501CW11070,3
201501CW11071,3
201501CW11073,3
201501CW11076,3
201501CW11078,3
201501CW11081,3
201501CW11082,3
201501CW11084,3
201501CW11086,3
201501CW11087,2
201501CW11088,3
201501CW11089,3
201501CW11090,3
201501CW11091,3
201501CW11092,3
201501CW11093,3
201501CW11094,3
201501CW11096,3
201501CW11097,3
201501CW11099,3
201501CW11100,2
201501CW11101,3
201501CW11103,3
201501CW11104,3
201501CW11105,3
201501CW11107,3
201501CW11108,3
201501CW11109,3
201501CW11110,3
201501CW11112,3
201501CW11113,3
201501CW11116,3
201501CW11117,3
201501CW11118,3
201501CW11119,3
201501CW11120,3
201501CW11121,3
201501CW11122,3
201501CW11123,3
201501CW11125,3
201501CW11126,3
201501CW11127,3
201501CW11128,3
201501CW11129,3
201501CW11130,3
201501CW11131,3
201501CW11132,3
201501CW11133,3
201501CW11136,3
201501CW11137,3
201501CW11139,3
201501CW11140,3
201501CW11141,3
201501CW11142,3
201501CW11143,3
201501CW11144,3
201501CW11145,3
201501CW11146,3
201501CW11147,3
201501CW11148,2
201501CW11149,3
201501CW11150,3
201501CW11151,3
201501CW11153,3
201501CW11154,3
201501CW11156,3
201501CW11157,3
201501CW11158,3
201501CW11159,3
201501CW11160,3
201501CW11162,3
201501CW11163,3
201501CW11164,3
201501CW11165,3
201501CW11166,3
201501CW11167,2
201501CW11168,3
201501CW11169,3
201501CW11170,3
201501CW11171,3
201501CW11172,2
201501CW11173,3
201501CW11174,3
201501CW11175,3
201501CW11176,3
201501CW11177,3
201501CW11179,3
201501CW11180,3
201501CW11183,3
201501CW11184,3
201501CW11185,3
201501CW11187,3
201501CW11188,3
201501CW11189,3
201501CW11190,2
201501CW11192,3
201501CW11193,3
201501CW11194,3
201501CW11195,3
201501CW11197,2
201501CW11198,2
201501CW11199,3
201501CW11200,3
201501CW11201,3
201501CW11203,3
201501CW11204,3
201501CW11205,3
201501CW11206,3
201501CW11207,3
201501CW11208,3
201501CW11209,3
201501CW11211,3
201501CW11212,3
201501CW11213,3
201501CW11215,3
201501CW11216,3
201501CW11218,3
201501CW11219,3
201501CW11220,3
201501CW11221,3
201501CW11222,3
201501CW11223,3
201501CW11224,2
201501CW11225,3
201501CW11226,3
201501CW11228,3
201501CW11229,3
201501CW11231,3
201501CW11232,3
201501CW11233,3
201501CW11236,3
201501CW11237,3
201501CW11238,3
201501CW11239,3
201501CW11240,3
201501CW11241,3
201501CW11242,3
201501CW11243,3
201501CW11245,3
201501CW11247,3
201501CW11248,3
201501CW11249,2
201501CW11250,3
201501CW11251,3
201501CW11252,3
201501CW11254,3
201501CW11255,3
201501CW11256,3
201501CW11257,3
201501CW11258,3
201501CW11259,3
201501CW11260,3
201501CW11261,3
201501CW11262,2
201501CW11263,3
201501CW11264,3
201501CW11265,3
201501CW11266,3
201501CW11267,3
201501CW11268,3
201501CW11270,3
201501CW11271,3
201501CW11272,3
201501CW11273,3
201501CW11276,3
201501CW11277,3
201501CW11278,3
201501CW11279,3
201501CW11280,2
201501CW11281,3
201501CW11283,3
201501CW11284,3
201501CW11286,3
201501CW11287,3
201501CW11289,3
201501CW11290,3
201501CW11291,3
201501CW11294,3
201501CW11297,3
201501CW11298,2
201501CW11299,3
201501CW11301,3
201501CW11303,3
201501CW11304,2
201501CW11305,3
201501CW11308,3
201501CW11309,3
201501CW11311,3
201501CW11313,3
201501CW11314,3
201501CW11315,3
201501CW11316,3
201501CW11317,3
201501CW11319,3
201501CW11320,3
201501CW11321,2
201501CW11322,3
201501CW11323,3
201501CW11324,3
201501CW11325,3
201501CW11326,3
201501CW11327,3
201501CW11328,3
201501CW11329,3
201501CW11330,3
201501CW11332,3
201501CW11333,3
201501CW11334,3
201501CW11335,3
201501CW11336,3
201501CW11338,3
201501CW11339,3
201501CW11341,3
201501CW11342,3
201501CW11344,3
201501CW11345,3
201501CW11346,3
201501CW11347,3
201501CW11348,3
201501CW11350,2
201501CW11352,3
201501CW11353,3
201501CW11356,3
201501CW11357,3
201501CW11358,3
201501CW11359,3
201501CW11360,3
201501CW11361,3
201501CW11362,2
201501CW11363,3
201501CW11364,3
201501CW11366,3
201501CW11367,3
201501CW11368,3
201501CW11369,3
201501CW11370,3
201501CW11371,3
201501CW11372,3
201501CW11373,3
201501CW11375,3
201501CW11376,3
201501CW11378,3
201501CW11379,3
201501CW11380,3
201501CW11382,2
201501CW11383,3
201501CW11384,3
201501CW11385,3
201501CW11386,3
201501CW11387,3
201501CW11388,3
201501CW11390,3
201501CW11391,3
201501CW11392,3
201501CW11393,3
201501CW11394,3
201501CW11395,3
201501CW11396,3
201501CW11397,2
201501CW11398,3
201501CW11399,2
201501CW11400,3
201501CW11401,3
201501CW11402,3
201501CW11403,3
201501CW11404,3
201501CW11405,3
201501CW11406,3
201501CW11407,3
201501CW11408,3
201501CW11409,3
201501CW11410,2
201501CW11412,3
201501CW11413,3
201501CW11414,3
201501CW11415,3
201501CW11416,3
201501CW11418,2
201501CW11419,3
201501CW11420,3
201501CW11421,3
201501CW11422,3
201501CW11423,3
201501CW11426,3
201501CW11427,3
201501CW11430,3
201501CW11431,3
201501CW11432,3
201501CW11433,3
201501CW11434,3
201501CW11436,3
201501CW11437,3
201501CW11440,3
201501CW11441,3
201501CW11442,3
201501CW11443,3
201501CW11444,3
201501CW11445,3
201501CW11446,3
201501CW11447,3
201501CW11450,3
201501CW11452,3
201501CW11453,3
201501CW11454,3
201501CW11455,2
201501CW11456,3
201501CW11457,3
201501CW11459,3
201501CW11460,3
201501CW11462,3
201501CW11463,3
201501CW11464,3
201501CW11465,3
201501CW11466,3
201501CW11467,3
201501CW11469,3
201501CW11470,3
201501CW11471,3
201501CW11472,3
201501CW11474,3
201501CW11475,3
201501CW11476,3
201501CW11477,3
201501CW11479,2
201501CW11482,3
201501CW11484,3
201501CW11485,3
201501CW11486,3
201501CW11487,3
201501CW11488,3
201501CW11489,3
201501CW11492,3
201501CW11493,3
201501CW11494,3
201501CW11495,2
201501CW11497,3
201501CW11498,3
201501CW11499,2
201501CW11500,3
201501CW11501,3
201501CW11502,3
201501CW11504,3
201501CW11505,3
201501CW11506,3
201501CW11507,3
201501CW11508,3
201501CW11511,3
201501CW11512,2
201501CW11513,3
201501CW11514,3
201501CW11515,3
201501CW11516,3
201501CW11517,3
201501CW11518,3
201501CW11520,3
201501CW11521,3
201501CW11523,3
201501CW11524,3
201501CW11525,3
201501CW11526,3
201501CW11527,3
201501CW11528,3
201501CW11529,3
201501CW11531,3
201501CW11532,3
201501CW11534,3
201501CW11535,3
201501CW11538,3
201501CW11539,3
201501CW11540,3
201501CW11541,3
201501CW11542,3
201501CW11543,3
201501CW11544,3
201501CW11545,3
201501CW11546,3
201501CW11547,3
201501CW11548,3
201501CW11549,3
201501CW11551,2
201501CW11552,3
201501CW11553,3
201501CW11554,3
201501CW11556,3
201501CW11558,3
201501CW11559,3
201501CW11560,3
201501CW11561,3
201501CW11562,3
201501CW11563,3
201501CW11564,3
201501CW11565,3
201501CW11566,3
201501CW11568,3
201501CW11569,3
201501CW11570,3
201501CW11571,3
201501CW11574,3
201501CW11575,3
201501CW11577,3
201501CW11578,3
201501CW11579,3
201501CW11580,3
201501CW11581,3
201501CW11582,2
201501CW11583,3
201501CW11585,3
201501CW11587,3
201501CW11588,3
201501CW11589,3
201501CW11591,3
201501CW11592,3
201501CW11593,3
201501CW11594,3
201501CW11596,3
201501CW11597,3
201501CW11598,3
201501CW11599,2
201501CW11600,3
201501CW11601,3
201501CW11603,2
201501CW11604,3
201501CW11605,3
201501CW11606,3
201501CW11609,2
201501CW11613,3
201501CW11614,3
201501CW11616,3
201501CW11618,3
201501CW11620,3
201501CW11621,3
201501CW11622,3
201501CW11623,3
201501CW11624,3
201501CW11625,3
201501CW11626,3
201501CW11627,3
201501CW11628,3
201501CW11629,3
201501CW11631,2
201501CW11632,3
201501CW11633,3
201501CW11634,2
201501CW11636,3
201501CW11640,3
201501CW11643,3
201501CW11644,3
201501CW11645,3
201501CW11646,3
201501CW11647,3
201501CW11648,3
201501CW11649,3
201501CW11650,3
201501CW11651,3
201501CW11652,3
201501CW11653,3
201501CW11654,3
201501CW11655,3
201501CW11656,2
201501CW11657,3
201501CW11658,3
201501CW11659,3
201501CW11660,3
201501CW11661,3
201501CW11662,3
201501CW11665,2
201501CW11666,3
201501CW11667,3
201501CW11668,3
201501CW11669,3
201501CW11670,3
201501CW11671,3
201501CW11672,3
201501CW11673,3
201501CW11674,3
201501CW11675,3
201501CW11677,3
201501CW11678,3
201501CW11680,3
201501CW11681,3
201501CW11682,3
201501CW11683,2
201501CW11684,3
201501CW11685,3
201501CW11686,3
201501CW11687,3
201501CW11688,3
201501CW11689,3
201501CW11690,3
201501CW11692,3
201501CW11693,3
201501CW11694,2
201501CW11696,3
201501CW11698,3
201501CW11699,3
201501CW11700,3
201501CW11701,3
201501CW11702,3
201501CW11703,3
201501CW11704,3
201501CW11705,3
201501CW11706,3
201501CW11707,2
201501CW11708,3
201501CW11709,3
201501CW11710,3
201501CW11712,3
201501CW11713,3
201501CW11714,3
201501CW11716,3
201501CW11717,3
201501CW11718,3
201501CW11719,3
201501CW11720,3
201501CW11721,3
201501CW11722,3
201501CW11723,3
201501CW11724,3
201501CW11725,3
201501CW11726,3
201501CW11727,3
201501CW11728,3
201501CW11731,3
201501CW11732,3
201501CW11734,3
201501CW11735,3
201501CW11736,3
201501CW11737,3
201501CW11738,3
201501CW11739,3
201501CW11741,3
201501CW11742,3
201501CW11744,3
201501CW11745,3
201501CW11747,3
201501CW11748,2
201501CW11750,3
201501CW11751,3
201501CW11752,3
201501CW11753,3
201501CW11754,2
201501CW11755,3
201501CW11757,3
201501CW11759,3
201501CW11762,3
201501CW11764,3
201501CW11765,3
201501CW11767,3
201501CW11768,3
201501CW11769,3
201501CW11770,3
201501CW11771,3
201501CW11772,3
201501CW11773,3
201501CW11774,3
201501CW11775,3
201501CW11776,3
201501CW11777,3
201501CW11778,3
201501CW11779,2
201501CW11780,3
201501CW11781,3
201501CW11782,3
201501CW11783,3
201501CW11784,3
201501CW11785,3
201501CW11786,3
201501CW11787,3
201501CW11788,3
201501CW11789,3
201501CW11790,3
201501CW11791,3
201501CW11792,3
201501CW11793,3
201501CW11794,3
201501CW11795,3
201501CW11797,3
201501CW11798,2
201501CW11799,2
201501CW11800,3
201501CW11803,3
201501CW11804,2
201501CW11805,3
201501CW11807,3
201501CW11808,3
201501CW11809,3
201501CW11810,3
201501CW11811,3
201501CW11812,3
201501CW11815,3
201501CW11816,3
201501CW11817,3
201501CW11818,3
201501CW11819,3
201501CW11820,3
201501CW11821,3
201501CW11823,3
201501CW11824,3
201501CW11825,2
201501CW11826,2
201501CW11827,3
201501CW11829,3
201501CW11830,3
201501CW11831,3
201501CW11832,3
201501CW11833,3
201501CW11834,3
201501CW11835,3
201501CW11836,2
201501CW11837,3
201501CW11839,3
201501CW11840,3
201501CW11843,3
201501CW11844,3
201501CW11845,3
201501CW11846,3
201501CW11849,3
201501CW11851,3
201501CW11852,3
201501CW11853,3
201501CW11854,3
201501CW11855,3
201501CW11857,3
201501CW11859,3
201501CW11861,3
201501CW11862,3
201501CW11863,3
201501CW11864,3
201501CW11865,3
201501CW11866,3
201501CW11867,3
201501CW11868,2
201501CW11869,3
201501CW11871,3
201501CW11872,3
201501CW11873,3
201501CW11875,2
201501CW11876,3
201501CW11877,3
201501CW11878,3
201501CW11879,3
201501CW11880,3
201501CW11883,3
201501CW11884,2
201501CW11885,3
201501CW11886,3
201501CW11887,3
201501CW11888,2
201501CW11889,3
201501CW11890,3
201501CW11891,3
201501CW11892,3
201501CW11893,3
201501CW11894,3
201501CW11897,3
201501CW11898,3
201501CW11899,3
201501CW11900,2
201501CW11901,2
201501CW11903,2
201501CW11904,3
201501CW11905,3
201501CW11906,3
201501CW11907,3
201501CW11908,3
201501CW11909,3
201501CW11910,3
201501CW11911,3
201501CW11913,3
201501CW11914,3
201501CW11915,2
201501CW11916,3
201501CW11917,3
201501CW11918,3
201501CW11919,3
201501CW11921,3
201501CW11923,3
201501CW11924,3
201501CW11926,3
201501CW11927,3
201501CW11928,3
201501CW11929,3
201501CW11930,2
201501CW11931,3
201501CW11932,3
201501CW11933,3
201501CW11934,3
201501CW11935,3
201501CW11936,2
201501CW11937,3
201501CW11938,3
201501CW11939,3
201501CW11941,3
201501CW11942,3
201501CW11944,3
201501CW11945,3
201501CW11946,3
201501CW11948,3
201501CW11950,3
201501CW11951,3
201501CW11952,3
201501CW11954,3
201501CW11955,3
201501CW11957,3
201501CW11958,3
201501CW11959,3
201501CW11960,3
201501CW11961,3
201501CW11962,3
201501CW11963,3
201501CW11965,3
201501CW11966,3
201501CW11967,3
201501CW11968,2
201501CW11969,3
201501CW11970,3
201501CW11972,3
201501CW11976,3
201501CW11977,3
201501CW11978,3
201501CW11981,3
201501CW11985,3
201501CW11988,3
201501CW11993,3
201501CW11994,3
201501CW11995,3
201501CW12018,3
201501CW12026,3
201501CW12027,3
201501CW12028,3
201501CW12041,3
201501CW19033,3
201501CW19172,3
201501EK40001,3
201501EK40003,3
201501EK40004,3
201501EK40007,3
201501EK40008,3
201501EK40010,2
201501EK40011,3
201501EK40012,3
201501EK40015,3
201501EK40017,3
201501EK40020,2
201501EK40021,3
201501EK40023,3
201501EK40024,3
201501EK40026,3
201501EK40027,3
201501EK40029,3
201501EK40030,3
201501EK40032,3
201501EK40033,3
201501EK40035,3
201501EK40036,3
201501EK40037,3
201501EK40038,3
201501EK40039,3
201501EK40040,3
201501EK40041,2
201501EK40043,3
201501EK40045,3
201501EK40048,3
201501EK40049,3
201501EK40050,3
201501EK40051,3
201501EK40052,3
201501EK40053,3
201501EK40054,3
201501EK40056,3
201501EK40058,3
201501EK40059,3
201501EK40062,3
201501EK40063,3
201501EK40064,3
201501EK40065,3
201501EK40066,3
201501EK40067,3
201501EK40068,3
201501EK40069,3
201501EK40070,3
201501EK40071,3
201501EK40072,3
201501EK40073,3
201501EK40074,2
201501EK40075,3
201501EK40076,3
201501EK40077,3
201501EK40079,3
201501EK40080,3
201501EK40081,3
201501EK40082,3
201501EK40083,3
201501EK40084,3
201501EK40085,3
201501EK40086,3
201501EK40088,3
201501EK40091,3
201501EK40092,3
201501EK40093,3
201501EK40095,3
201501EK40096,2
201501EK40097,3
201501EK40098,2
201501EK40099,3
201501EK40100,3
201501EK40101,3
201501EK40103,3
201501EK40105,3
201501EK40107,3
201501EK40108,3
201501EK40109,3
201501EK40111,3
201501EK40112,3
201501EK40113,3
201501EK40114,3
201501EK40115,3
201501EK40116,3
201501EK40117,3
201501EK40118,3
201501EK40119,3
201501EK40120,3
201501EK40121,3
201501EK40123,3
201501EK40125,3
201501EK40126,3
201501EK40127,3
201501EK40129,3
201501EK40130,3
201501EK40131,3
201501EK40132,3
201501EK40133,3
201501EK40134,3
201501EK40135,3
201501EK40136,3
201501EK40137,3
201501EK40138,3
201501EK40139,3
201501EK40141,3
201501EK40143,3
201501EK40146,3
201501EK40147,3
201501EK40148,3
201501EK40149,3
201501EK40150,3
201501EK40152,3
201501EK40153,2
201501EK40154,3
201501EK40155,3
201501EK40156,3
201501EK40157,2
201501EK40159,2
201501EK40163,3
201501EK40164,3
201501EK40165,3
201501EK40166,3
201501EK40168,3
201501EK40169,3
201501EK40171,3
201501EK40172,3
201501EK40173,3
201501EK40175,2
201501EK40176,3
201501EK40177,3
201501EK40178,3
201501EK40179,3
201501EK40180,3
201501EK40181,3
201501EK40183,3
201501EK40184,3
201501EK40185,3
